studied_credits,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score
60,3,2,1087.0,3732.0,2645.0,156.38
60,2,1,116.0,324.0,208.0,11.75
60,3,2,36.0,726.0,690.0,151.3
60,3,1,131.0,1265.0,1134.0,120.075
60,3,1,127.0,1392.0,1265.0,72.33500000000001
60,5,1,44.0,216.0,172.0,20.244642857142857
60,8,2,0.0,118.0,118.0,13.76
90,2,2,0.0,5.0,5.0,20.60275423728813
120,2,2,0.0,329.0,329.0,66.85
120,1,3,105.0,427.0,322.0,7.4
180,8,2,8.0,2515.0,2507.0,87.75
60,4,1,65.0,294.0,229.0,19.7685667752443
30,4,2,70.0,925.0,855.0,0.0
90,2,2,55.0,620.0,565.0,83.375
60,2,1,0.0,705.0,705.0,86.03999999999999
60,4,2,7.0,1197.0,1190.0,85.25
90,0,2,35.0,592.0,557.0,15.5
30,1,2,0.0,131.0,131.0,0.0
180,9,3,60.0,1467.0,1407.0,65.75
60,5,1,88.0,393.0,305.0,11.5
60,9,4,35.0,410.0,375.0,9.354555555555557
90,8,2,32.0,218.0,186.0,18.90915119363396
120,3,2,0.0,1088.0,1088.0,72.3
60,3,2,0.0,404.0,404.0,13.92
60,1,1,0.0,128.0,128.0,17.93
60,5,1,143.0,4883.0,4740.0,62.0
60,8,3,14.0,497.0,483.0,65.83
60,1,1,0.0,218.0,218.0,56.09
60,4,1,51.0,291.0,240.0,70.85
60,9,2,16.0,61.0,45.0,19.7685667752443
90,1,1,107.0,5839.0,5732.0,82.5
60,2,4,49.0,1397.0,1348.0,65.25
90,2,3,6.0,166.0,160.0,4.5
60,5,1,31.0,68.0,37.0,16.65823529411765
60,5,2,0.0,377.0,377.0,80.08
120,6,2,21.0,324.0,303.0,0.0
60,0,2,26.0,123.0,97.0,41.17
60,9,1,22.0,685.0,663.0,8.25
30,2,1,16.0,81.0,65.0,0.0
120,6,1,24.0,758.0,734.0,69.4
30,8,2,2.0,141.0,139.0,1.56
30,6,1,0.0,12.0,12.0,0.0
60,1,2,0.0,585.0,585.0,28.8
60,4,2,0.0,215.0,215.0,41.3
60,0,3,9.0,270.0,261.0,11.67
60,8,2,0.0,4130.0,4130.0,78.0
60,6,2,60.0,495.0,435.0,71.89
60,2,1,59.0,5053.0,4994.0,69.75
120,6,2,54.0,1714.0,1660.0,137.995
60,2,2,0.0,1481.0,1481.0,9.5
60,2,3,58.0,519.0,461.0,28.5
120,0,2,0.0,166.0,166.0,11.75
30,3,1,0.0,660.0,660.0,0.0
30,3,3,13.0,755.0,742.0,164.26
30,8,2,1.0,357.0,356.0,0.0
90,4,1,15.0,34.0,19.0,30.90116477272727
60,7,1,0.0,620.0,620.0,54.45
150,5,1,4.0,513.0,509.0,62.18
90,7,1,5.0,2115.0,2110.0,68.0
120,7,1,74.0,242.0,168.0,63.580000000000005
120,1,1,92.0,573.0,481.0,129.55
60,6,2,0.0,140.0,140.0,51.4
120,3,2,120.0,1390.0,1270.0,80.55
60,4,2,35.0,410.0,375.0,9.354555555555557
120,0,2,8.0,1426.0,1418.0,68.5
90,9,3,221.0,1155.0,934.0,24.175
30,4,2,0.0,888.0,888.0,0.0
120,2,1,16.0,933.0,917.0,46.25
60,1,2,12.0,522.0,510.0,13.21
60,9,3,108.0,1626.0,1518.0,22.5
60,1,3,88.0,2353.0,2265.0,88.2
120,9,2,275.0,2094.0,1819.0,115.95
60,2,1,34.0,687.0,653.0,109.0
60,0,1,34.0,233.0,199.0,10.145049504950494
60,1,1,175.0,1203.0,1028.0,58.92
60,5,1,9.0,336.0,327.0,44.64
120,3,2,7.0,647.0,640.0,44.59
150,6,2,4.0,4967.0,4963.0,151.98000000000002
60,4,2,41.0,43.0,2.0,10.827691056910568
90,7,2,2.0,2997.0,2995.0,178.66
60,1,2,45.0,462.0,417.0,57.75
30,3,1,37.0,56.0,19.0,0.0
60,5,1,72.0,806.0,734.0,16.0
60,9,1,16.0,25.0,9.0,31.3372
60,8,1,0.0,33.0,33.0,16.720334928229665
180,6,2,76.0,181.0,105.0,10.827691056910568
180,8,1,0.0,16.0,16.0,20.244642857142857
120,7,1,23.0,23.0,0.0,21.8089552238806
60,1,2,0.0,200.0,200.0,10.5
30,2,2,52.0,3506.0,3454.0,172.37
30,3,1,9.0,1216.0,1207.0,0.0
120,7,3,34.0,233.0,199.0,10.145049504950494
30,3,2,27.0,198.0,171.0,0.0
30,4,2,1.0,302.0,301.0,0.0
60,6,3,159.0,1822.0,1663.0,169.41
60,8,2,76.0,987.0,911.0,129.575
105,6,2,2.0,235.0,233.0,25.69
120,0,1,58.0,964.0,906.0,100.93
120,6,2,0.0,123.0,123.0,30.190000000000005
30,4,2,0.0,4.0,4.0,27.142666666666667
120,3,1,19.0,273.0,254.0,56.99
60,9,2,2.0,231.0,229.0,17.67
60,0,1,21.0,53.0,32.0,16.939143426294823
60,4,1,65.0,294.0,229.0,19.7685667752443
60,6,1,73.0,1025.0,952.0,131.365
120,2,1,0.0,744.0,744.0,23.75
60,3,3,193.0,1455.0,1262.0,75.7
30,2,2,9.0,877.0,868.0,41.47
60,6,2,96.0,2495.0,2399.0,74.0
70,2,2,10.0,530.0,520.0,14.75
60,5,3,0.0,154.0,154.0,18.90915119363396
60,2,1,43.0,2350.0,2307.0,95.495
150,2,2,16.0,16.0,0.0,9.354555555555557
60,1,3,239.0,5697.0,5458.0,87.0
60,2,2,12.0,381.0,369.0,34.775
120,1,1,25.0,230.0,205.0,16.65823529411765
30,7,2,0.0,484.0,484.0,3.729999999999999
60,6,2,4.0,63.0,59.0,10.827691056910568
120,5,1,0.0,389.0,389.0,41.84
60,2,4,108.0,1338.0,1230.0,177.325
60,2,1,31.0,256.0,225.0,16.720334928229665
90,1,3,0.0,602.0,602.0,11.5
90,0,2,3.0,2239.0,2236.0,163.44
60,7,1,60.0,1000.0,940.0,16.5
90,0,0,12.0,639.0,627.0,7.5
30,5,1,0.0,881.0,881.0,36.56
120,8,2,0.0,67.0,67.0,5.96
60,0,1,0.0,182.0,182.0,8.49
60,2,1,0.0,2244.0,2244.0,91.2
60,8,1,0.0,82.0,82.0,20.762443438914023
60,9,3,149.0,1611.0,1462.0,116.36
60,8,2,80.0,3312.0,3232.0,76.75
60,5,1,1.0,446.0,445.0,7.0
60,0,1,1.0,439.0,438.0,60.7
120,7,1,11.0,477.0,466.0,52.94
60,8,2,231.0,913.0,682.0,140.55
90,4,2,148.0,4341.0,4193.0,85.0
90,3,1,174.0,3550.0,3376.0,68.75
30,1,1,0.0,13.0,13.0,0.0
60,6,1,1.0,1.0,0.0,21.8089552238806
210,6,2,11.0,2113.0,2102.0,75.75
60,6,1,31.0,256.0,225.0,16.720334928229665
60,0,1,114.0,2620.0,2506.0,62.81
60,6,2,38.0,144.0,106.0,20.244642857142857
60,2,4,78.0,1785.0,1707.0,61.45
30,7,1,25.0,928.0,903.0,123.27
150,4,2,44.0,2485.0,2441.0,74.75
60,0,2,0.0,160.0,160.0,78.74
120,5,3,21.0,566.0,545.0,137.925
60,7,2,30.0,318.0,288.0,24.36342857142857
120,1,1,65.0,294.0,229.0,19.7685667752443
30,7,1,2.0,76.0,74.0,0.0
90,4,1,44.0,473.0,429.0,0.0
120,7,2,35.0,392.0,357.0,18.066869158878504
60,4,2,58.0,354.0,296.0,20.58634969325153
60,2,2,24.0,1097.0,1073.0,52.7
120,1,1,180.0,1543.0,1363.0,22.25
60,9,1,6.0,21.0,15.0,20.58634969325153
60,8,1,4.0,2263.0,2259.0,144.25
60,0,1,4.0,19.0,15.0,28.5
120,2,2,4.0,380.0,376.0,2.97
90,2,1,64.0,480.0,416.0,7.05
60,2,1,102.0,4546.0,4444.0,61.0
120,5,2,139.0,140.0,1.0,27.142666666666667
60,7,2,297.0,1996.0,1699.0,70.15
120,0,3,1.0,204.0,203.0,10.0
120,5,1,42.0,3590.0,3548.0,76.0
60,8,1,22.0,2619.0,2597.0,79.0
150,3,2,100.0,837.0,737.0,127.77500000000002
60,3,1,34.0,233.0,199.0,10.145049504950494
60,1,1,0.0,751.0,751.0,13.5
180,8,1,35.0,410.0,375.0,9.354555555555557
60,3,1,29.0,392.0,363.0,57.400000000000006
60,9,3,98.0,1705.0,1607.0,186.72
60,2,2,0.0,395.0,395.0,33.02
120,9,3,0.0,216.0,216.0,36.52
60,7,3,122.0,660.0,538.0,80.57
120,8,1,107.0,678.0,571.0,138.875
120,2,4,58.0,383.0,325.0,20.244642857142857
90,0,3,9.0,261.0,252.0,21.8089552238806
60,2,2,8.0,340.0,332.0,61.150000000000006
180,2,3,111.0,1415.0,1304.0,85.5
60,5,3,23.0,23.0,0.0,19.7685667752443
60,4,2,46.0,1101.0,1055.0,106.0
30,9,1,25.0,556.0,531.0,0.0
30,1,1,0.0,178.0,178.0,0.0
60,2,1,0.0,1.0,1.0,9.354555555555557
150,1,1,746.0,4290.0,3544.0,197.54
60,0,3,25.0,230.0,205.0,16.65823529411765
60,5,2,0.0,1250.0,1250.0,71.15
90,2,3,134.0,175.0,41.0,16.939143426294823
60,0,1,10.0,674.0,664.0,73.28
120,1,1,35.0,392.0,357.0,18.066869158878504
240,4,2,6.0,6.0,0.0,10.145049504950494
30,2,1,122.0,185.0,63.0,0.0
120,2,2,3.0,305.0,302.0,18.9
60,1,1,5.0,209.0,204.0,31.48684210526316
120,4,1,34.0,233.0,199.0,10.145049504950494
30,6,1,0.0,9.0,9.0,0.0
60,0,2,25.0,230.0,205.0,16.65823529411765
90,9,1,53.0,193.0,140.0,20.762443438914023
120,2,2,0.0,77.0,77.0,3.75
60,5,1,0.0,249.0,249.0,16.9
210,5,1,65.0,294.0,229.0,19.7685667752443
120,0,1,0.0,24.0,24.0,13.88
60,2,2,78.0,806.0,728.0,85.16
180,3,1,150.0,4827.0,4677.0,87.75
60,7,1,45.0,1199.0,1154.0,51.64
90,3,2,50.0,664.0,614.0,91.475
60,8,3,25.0,359.0,334.0,63.15
60,4,2,83.0,2315.0,2232.0,69.4
180,5,2,37.0,59.0,22.0,7.1
120,4,2,30.0,1632.0,1602.0,147.025
90,5,1,196.0,942.0,746.0,10.827691056910568
60,1,1,8.0,2074.0,2066.0,85.65
120,2,3,106.0,637.0,531.0,83.45
60,2,1,33.0,3029.0,2996.0,75.75
120,8,1,44.0,499.0,455.0,18.90915119363396
180,9,2,159.0,1438.0,1279.0,90.32
180,4,1,34.0,271.0,237.0,1.34
60,4,2,136.0,1510.0,1374.0,70.9
180,0,2,0.0,131.0,131.0,12.575
60,1,1,196.0,2129.0,1933.0,70.4
90,8,2,67.0,747.0,680.0,20.60275423728813
60,1,1,16.0,647.0,631.0,70.32000000000001
60,6,4,1238.0,13721.0,12483.0,155.3
60,7,1,54.0,2214.0,2160.0,171.09
150,7,3,230.0,5159.0,4929.0,62.5
60,1,1,102.0,787.0,685.0,19.75
120,8,2,14.0,149.0,135.0,9.62
120,7,2,0.0,943.0,943.0,85.5
120,5,1,0.0,3.0,3.0,2.25
90,0,3,11.0,957.0,946.0,53.6
150,4,3,34.0,2022.0,1988.0,60.56
120,2,3,33.0,122.0,89.0,23.0
120,9,2,20.0,651.0,631.0,72.84
90,5,2,6.0,1056.0,1050.0,42.0
60,2,1,62.0,563.0,501.0,18.90915119363396
60,9,2,54.0,1322.0,1268.0,105.48
60,8,3,25.0,1618.0,1593.0,110.75
120,2,1,66.0,115.0,49.0,16.65823529411765
60,7,3,280.0,2700.0,2420.0,89.75
120,4,2,392.0,1211.0,819.0,10.09
60,1,1,60.0,2068.0,2008.0,88.5
120,8,1,60.0,399.0,339.0,18.0
60,7,3,41.0,65.0,24.0,20.58634969325153
60,0,1,8.0,58.0,50.0,16.939143426294823
90,6,4,46.0,806.0,760.0,36.0
90,6,2,37.0,562.0,525.0,35.0
60,0,1,9.0,793.0,784.0,100.46
150,2,1,80.0,434.0,354.0,139.55
90,0,1,263.0,2109.0,1846.0,89.5
60,1,2,132.0,1292.0,1160.0,180.3
60,7,1,12.0,185.0,173.0,5.6
60,5,2,57.0,511.0,454.0,80.44999999999999
30,5,1,6.0,99.0,93.0,0.0
60,8,2,86.0,1890.0,1804.0,70.2
60,0,1,70.0,1510.0,1440.0,2.42
120,5,1,106.0,1588.0,1482.0,37.380434782608695
120,0,3,35.0,371.0,336.0,68.22
30,7,2,424.0,1455.0,1031.0,0.0
120,0,2,0.0,298.0,298.0,86.71999999999998
90,2,2,4.0,765.0,761.0,87.56
60,6,2,0.0,6.0,6.0,42.84767123287671
120,8,2,567.0,5073.0,4506.0,85.25
60,9,1,166.0,6273.0,6107.0,54.25
60,6,2,71.0,1467.0,1396.0,112.42
120,6,2,681.0,1550.0,869.0,9.25
90,5,3,43.0,3154.0,3111.0,89.25
60,0,1,0.0,10.0,10.0,29.63745033112583
60,2,1,28.0,1461.0,1433.0,72.425
60,8,2,15.0,233.0,218.0,80.58
120,1,3,435.0,2196.0,1761.0,57.2
60,6,1,0.0,259.0,259.0,20.57
70,3,2,65.0,294.0,229.0,19.7685667752443
60,5,3,722.0,6587.0,5865.0,93.0
60,1,1,34.0,233.0,199.0,10.145049504950494
90,6,3,107.0,3797.0,3690.0,176.63
90,1,1,8.0,1734.0,1726.0,29.5
120,4,2,11.0,965.0,954.0,109.29
60,2,2,6.0,844.0,838.0,54.25
90,9,2,175.0,2064.0,1889.0,58.25
60,1,1,127.0,559.0,432.0,37.380434782608695
30,8,1,35.0,1474.0,1439.0,117.09999999999998
60,2,2,0.0,12.0,12.0,2.4
120,4,2,1.0,176.0,175.0,4.75
120,3,2,26.0,465.0,439.0,120.575
60,4,3,23.0,609.0,586.0,55.4
90,3,2,13.0,1355.0,1342.0,83.0
60,5,2,6.0,10.0,4.0,20.244642857142857
60,3,1,35.0,96.0,61.0,16.65823529411765
60,8,1,225.0,974.0,749.0,153.0
30,5,2,0.0,749.0,749.0,139.26
30,7,2,78.0,567.0,489.0,176.81
60,3,1,0.0,6199.0,6199.0,59.0
120,0,2,34.0,341.0,307.0,60.17
60,9,2,0.0,666.0,666.0,80.45
60,6,2,0.0,31.0,31.0,30.72293706293706
120,7,1,105.0,2091.0,1986.0,39.74
60,4,1,10.0,199.0,189.0,6.43
60,2,3,68.0,742.0,674.0,81.7
60,4,1,61.0,918.0,857.0,48.0
60,0,1,7.0,717.0,710.0,67.52
60,1,2,55.0,392.0,337.0,14.25
90,5,2,8.0,1652.0,1644.0,78.25
60,2,3,6.0,1437.0,1431.0,93.92
60,0,1,903.0,3196.0,2293.0,111.5
30,6,1,445.0,3635.0,3190.0,88.80000000000001
60,1,2,279.0,6798.0,6519.0,85.88
60,8,3,51.0,2275.0,2224.0,79.0
60,2,1,12.0,306.0,294.0,39.525
120,4,3,34.0,233.0,199.0,10.145049504950494
120,0,1,4.0,14.0,10.0,18.79
120,0,1,20.0,20.0,0.0,19.7685667752443
60,6,1,7.0,144.0,137.0,0.0
60,2,1,0.0,444.0,444.0,14.5
60,8,1,209.0,1094.0,885.0,48.76
60,6,2,25.0,230.0,205.0,16.65823529411765
120,9,2,31.0,256.0,225.0,16.720334928229665
30,6,2,0.0,10.0,10.0,24.36342857142857
120,6,2,0.0,26.0,26.0,9.354555555555557
60,1,2,170.0,616.0,446.0,11.5
30,6,1,51.0,582.0,531.0,36.753277310924375
60,1,2,8.0,266.0,258.0,9.0
90,4,2,17.0,232.0,215.0,28.0
60,3,2,79.0,599.0,520.0,24.88
120,8,1,1.0,74.0,73.0,9.0
60,3,1,28.0,1914.0,1886.0,55.0
60,7,2,47.0,655.0,608.0,21.0
60,2,3,50.0,4833.0,4783.0,73.5
60,7,1,21.0,227.0,206.0,63.39999999999999
60,7,3,22.0,78.0,56.0,1.0
90,3,2,20.0,2013.0,1993.0,49.25
60,3,1,35.0,410.0,375.0,9.354555555555557
60,5,2,41.0,1130.0,1089.0,75.44999999999999
180,9,3,21.0,730.0,709.0,68.35
60,3,3,21.0,1099.0,1078.0,20.98
90,4,1,150.0,1852.0,1702.0,163.375
60,1,1,17.0,406.0,389.0,17.75
30,7,2,76.0,172.0,96.0,27.142666666666667
120,3,2,4.0,3493.0,3489.0,71.0
60,3,1,7.0,3827.0,3820.0,78.69
30,7,1,2.0,2.0,0.0,41.71143631436315
120,4,2,4.0,440.0,436.0,81.05
120,0,1,3.0,366.0,363.0,39.03
30,7,2,3.0,2879.0,2876.0,196.58
60,3,2,15.0,641.0,626.0,124.05
60,8,1,12.0,1912.0,1900.0,92.16
120,6,1,17.0,22.0,5.0,19.7685667752443
60,2,3,64.0,606.0,542.0,42.44
120,2,1,138.0,4565.0,4427.0,67.75
60,3,2,109.0,1790.0,1681.0,180.76
180,0,2,0.0,206.0,206.0,20.49
60,7,1,14.0,1243.0,1229.0,68.0
60,1,2,151.0,458.0,307.0,11.5
60,1,1,52.0,81.0,29.0,5.8
60,1,1,27.0,1927.0,1900.0,86.6
60,2,2,100.0,623.0,523.0,42.95
90,7,1,35.0,410.0,375.0,9.354555555555557
60,6,1,19.0,756.0,737.0,3.95
60,7,1,49.0,3471.0,3422.0,81.25
60,4,1,198.0,296.0,98.0,5.3
30,1,2,0.0,1182.0,1182.0,105.75
60,0,1,62.0,563.0,501.0,18.90915119363396
90,9,1,316.0,707.0,391.0,21.8089552238806
60,2,2,17.0,2764.0,2747.0,134.9
60,4,2,118.0,1623.0,1505.0,125.95
120,7,1,46.0,2594.0,2548.0,66.75
60,4,2,15.0,30.0,15.0,78.6
60,5,3,60.0,1320.0,1260.0,119.82499999999996
60,6,2,36.0,377.0,341.0,71.39
120,2,2,2.0,2.0,0.0,20.60275423728813
60,4,1,33.0,637.0,604.0,29.63745033112583
30,6,2,0.0,453.0,453.0,0.0
150,2,2,0.0,156.0,156.0,33.39
60,2,1,0.0,40.0,40.0,16.720334928229665
60,4,3,51.0,1023.0,972.0,54.68
90,4,1,0.0,1.0,1.0,29.15427927927928
60,4,1,58.0,383.0,325.0,20.244642857142857
30,8,3,0.0,531.0,531.0,41.36
90,7,2,21.0,362.0,341.0,7.28
60,6,1,35.0,392.0,357.0,18.066869158878504
60,5,1,25.0,230.0,205.0,16.65823529411765
150,4,2,36.0,330.0,294.0,20.0
60,9,2,574.0,5348.0,4774.0,85.25
60,4,1,61.0,1711.0,1650.0,96.5
60,9,2,386.0,1169.0,783.0,14.12
30,8,2,132.0,736.0,604.0,15.36
120,3,2,0.0,20.0,20.0,15.95
30,8,2,0.0,29.0,29.0,4.14
120,4,2,45.0,647.0,602.0,65.18
120,0,1,0.0,20.0,20.0,0.0
60,0,2,113.0,3999.0,3886.0,88.75
60,9,1,241.0,2470.0,2229.0,166.3
60,2,2,184.0,1169.0,985.0,152.9
60,5,2,25.0,230.0,205.0,16.65823529411765
120,2,1,35.0,410.0,375.0,9.354555555555557
60,7,2,22.0,2504.0,2482.0,75.0
120,2,1,4.0,141.0,137.0,22.3
120,7,1,6.0,673.0,667.0,105.81
60,2,1,76.0,6219.0,6143.0,94.75
120,6,0,58.0,354.0,296.0,20.58634969325153
60,0,1,1.0,555.0,554.0,49.8
60,0,1,59.0,574.0,515.0,77.9
60,0,1,496.0,3533.0,3037.0,79.4
150,5,1,7.0,199.0,192.0,9.354555555555557
60,2,3,123.0,1844.0,1721.0,71.3
30,3,2,12.0,242.0,230.0,15.36
60,3,2,169.0,3797.0,3628.0,177.05
60,3,1,74.0,1614.0,1540.0,79.88
60,2,2,11.0,1298.0,1287.0,171.49
30,9,3,95.0,2611.0,2516.0,95.92
180,3,1,51.0,1483.0,1432.0,83.3
120,8,2,10.0,65.0,55.0,58.2
90,4,2,37.0,663.0,626.0,36.22377622377623
60,8,1,62.0,563.0,501.0,18.90915119363396
60,6,2,115.0,2881.0,2766.0,81.66
60,0,1,0.0,343.0,343.0,20.25
60,9,3,104.0,2313.0,2209.0,78.5
30,1,1,0.0,458.0,458.0,0.0
30,2,1,192.0,2876.0,2684.0,0.0
60,2,2,0.0,10.0,10.0,41.24271381578947
60,1,3,34.0,233.0,199.0,10.145049504950494
60,0,2,0.0,420.0,420.0,18.61
60,9,3,0.0,4139.0,4139.0,89.0
150,8,1,75.0,3880.0,3805.0,88.0
150,0,2,5.0,270.0,265.0,8.5
120,4,2,0.0,51.0,51.0,19.54
120,5,1,17.0,282.0,265.0,31.3372
150,8,2,207.0,3716.0,3509.0,82.5
60,2,3,207.0,1909.0,1702.0,23.5
60,1,2,71.0,1047.0,976.0,74.0
60,1,2,0.0,2946.0,2946.0,80.75
90,5,1,65.0,294.0,229.0,19.7685667752443
60,8,3,180.0,1695.0,1515.0,81.2
30,9,1,0.0,942.0,942.0,0.0
120,1,1,35.0,410.0,375.0,9.354555555555557
120,2,1,26.0,178.0,152.0,7.0
60,9,2,0.0,200.0,200.0,82.17
120,0,1,135.0,630.0,495.0,34.8
60,4,3,325.0,4024.0,3699.0,83.25
60,1,2,0.0,205.0,205.0,78.09
60,8,2,15.0,1391.0,1376.0,12.63
60,5,3,0.0,1140.0,1140.0,89.12
60,1,3,30.0,332.0,302.0,23.0
120,3,1,0.0,1160.0,1160.0,51.53
60,2,2,42.0,2201.0,2159.0,68.5
60,9,2,275.0,3970.0,3695.0,183.4
30,6,1,184.0,1637.0,1453.0,0.0
60,6,2,31.0,256.0,225.0,16.720334928229665
60,2,2,0.0,4393.0,4393.0,91.0
60,5,1,375.0,1732.0,1357.0,13.5
120,3,1,85.0,592.0,507.0,52.0
90,7,2,159.0,802.0,643.0,111.285
120,2,2,0.0,12.0,12.0,3.15
120,8,3,34.0,233.0,199.0,10.145049504950494
120,4,1,245.0,2384.0,2139.0,17.5
60,3,2,3.0,1082.0,1079.0,76.25
60,2,2,0.0,193.0,193.0,57.63999999999999
60,9,1,146.0,2542.0,2396.0,96.2
120,8,1,25.0,230.0,205.0,16.65823529411765
120,3,2,16.0,16.0,0.0,18.90915119363396
180,1,1,0.0,120.0,120.0,40.34
60,6,1,106.0,1711.0,1605.0,74.25
60,6,2,1.0,306.0,305.0,5.8
60,0,2,82.0,364.0,282.0,5.4
60,9,2,128.0,190.0,62.0,19.7685667752443
120,1,2,31.0,256.0,225.0,16.720334928229665
30,0,2,0.0,628.0,628.0,0.0
120,3,1,107.0,852.0,745.0,20.762443438914023
60,3,1,149.0,1608.0,1459.0,91.945
60,5,0,6.0,17.0,11.0,9.354555555555557
60,0,1,108.0,4840.0,4732.0,89.5
90,2,2,39.0,1465.0,1426.0,85.28
300,2,1,6.0,232.0,226.0,82.9
180,2,1,447.0,5250.0,4803.0,91.75
60,3,0,0.0,49.0,49.0,20.60275423728813
60,1,1,83.0,1808.0,1725.0,33.25
30,2,3,74.0,3368.0,3294.0,64.12
90,6,1,0.0,26.0,26.0,41.71143631436315
60,5,2,53.0,125.0,72.0,1.12
180,4,1,0.0,68.0,68.0,18.066869158878504
60,0,1,280.0,2728.0,2448.0,167.875
60,9,1,39.0,865.0,826.0,76.55
60,9,2,100.0,3713.0,3613.0,74.75
90,1,1,7.0,85.0,78.0,5.5600000000000005
60,4,1,81.0,1537.0,1456.0,152.8
60,5,1,4.0,300.0,296.0,63.42
60,0,2,34.0,233.0,199.0,10.145049504950494
60,8,1,4.0,2372.0,2368.0,69.61
60,5,2,1.0,238.0,237.0,15.88
90,9,3,8.0,714.0,706.0,14.08
30,7,2,10.0,148.0,138.0,0.0
120,1,1,0.0,99.0,99.0,18.90915119363396
120,8,2,17.0,282.0,265.0,31.3372
60,3,1,143.0,500.0,357.0,4.16
120,2,3,229.0,784.0,555.0,128.25
60,5,2,0.0,567.0,567.0,60.79
90,3,2,145.0,1660.0,1515.0,178.575
90,6,2,1.0,238.0,237.0,0.88
120,0,3,66.0,816.0,750.0,41.24271381578947
30,3,1,134.0,1102.0,968.0,0.0
120,4,3,3.0,4961.0,4958.0,83.75
30,2,1,72.0,671.0,599.0,0.0
60,2,2,188.0,2640.0,2452.0,87.36
60,5,2,20.0,498.0,478.0,150.56
120,2,1,6.0,971.0,965.0,16.25
90,2,2,321.0,3223.0,2902.0,19.75
120,5,1,44.0,105.0,61.0,32.034018987341774
60,4,3,21.0,1489.0,1468.0,81.44
60,5,1,22.0,77.0,55.0,18.90915119363396
120,1,2,25.0,230.0,205.0,16.65823529411765
60,5,2,529.0,4842.0,4313.0,74.61
60,7,1,40.0,2288.0,2248.0,42.0
30,0,1,0.0,185.0,185.0,0.0
30,2,3,148.0,1624.0,1476.0,164.25
30,7,1,109.0,607.0,498.0,0.0
90,1,2,28.0,249.0,221.0,34.52
60,7,2,58.0,383.0,325.0,20.244642857142857
120,5,2,122.0,122.0,0.0,16.939143426294823
90,8,3,2.0,1867.0,1865.0,76.71000000000001
60,4,1,12.0,39.0,27.0,20.244642857142857
60,0,1,0.0,368.0,368.0,30.93
60,5,1,56.0,261.0,205.0,11.0
90,8,3,22.0,2693.0,2671.0,87.0
60,3,1,24.0,24.0,0.0,18.066869158878504
60,2,2,100.0,1439.0,1339.0,88.63
60,9,2,38.0,577.0,539.0,17.2
240,6,2,62.0,563.0,501.0,18.90915119363396
60,3,1,7.0,187.0,180.0,49.73075284090908
30,6,1,265.0,964.0,699.0,1.6
60,6,1,74.0,1555.0,1481.0,66.05
30,5,1,0.0,1877.0,1877.0,91.28
60,0,2,37.0,3422.0,3385.0,111.32
90,0,2,26.0,37.0,11.0,9.354555555555557
60,2,3,75.0,2948.0,2873.0,81.0
60,8,2,11.0,1326.0,1315.0,171.78
60,3,1,13.0,5712.0,5699.0,74.0
60,1,2,10.0,1577.0,1567.0,69.5
45,7,2,29.0,701.0,672.0,0.0
120,0,1,893.0,5312.0,4419.0,68.25
60,6,2,19.0,38.0,19.0,18.64
30,7,1,18.0,770.0,752.0,0.0
60,6,2,65.0,1205.0,1140.0,42.32
180,6,1,7.0,207.0,200.0,48.14
150,9,2,0.0,901.0,901.0,79.12
90,2,1,5.0,24.0,19.0,10.827691056910568
120,0,2,0.0,69.0,69.0,2.4
60,2,3,9.0,3703.0,3694.0,66.75
60,4,1,22.0,898.0,876.0,34.0
30,7,1,0.0,1107.0,1107.0,0.0
135,7,3,0.0,856.0,856.0,22.5
60,2,1,31.0,4974.0,4943.0,78.68
60,2,3,0.0,58.0,58.0,32.034018987341774
60,4,1,16.0,899.0,883.0,68.18
150,1,2,11.0,47.0,36.0,19.7685667752443
60,6,1,34.0,233.0,199.0,10.145049504950494
60,0,1,31.0,458.0,427.0,30.90116477272727
60,0,1,287.0,1205.0,918.0,30.880000000000003
90,4,2,107.0,852.0,745.0,20.762443438914023
120,6,1,20.0,318.0,298.0,50.31
60,3,2,0.0,546.0,546.0,18.75
180,9,1,36.0,580.0,544.0,9.5
60,4,1,0.0,58.0,58.0,18.066869158878504
60,9,2,105.0,962.0,857.0,74.48
60,1,1,78.0,2394.0,2316.0,79.2
150,3,2,2.0,860.0,858.0,22.5
60,2,3,96.0,3587.0,3491.0,62.5
45,4,1,35.0,251.0,216.0,4.88
30,6,1,79.0,649.0,570.0,0.0
60,9,2,27.0,232.0,205.0,17.5
60,5,2,25.0,644.0,619.0,114.58
210,2,2,93.0,653.0,560.0,100.21
120,6,1,19.0,574.0,555.0,0.0
180,6,1,1.0,443.0,442.0,38.75
60,8,2,0.0,1324.0,1324.0,77.64
120,7,3,144.0,5179.0,5035.0,90.0
60,8,2,7.0,1257.0,1250.0,87.75
60,2,2,106.0,264.0,158.0,40.55
60,8,1,61.0,1601.0,1540.0,71.25
60,2,2,99.0,172.0,73.0,11.75
30,1,1,0.0,370.0,370.0,0.0
120,4,2,235.0,1573.0,1338.0,66.25
30,3,2,19.0,106.0,87.0,0.0
60,3,1,34.0,1636.0,1602.0,84.82
60,7,1,138.0,2547.0,2409.0,156.3
60,2,2,171.0,1274.0,1103.0,113.225
60,3,2,0.0,1493.0,1493.0,88.44
