at_risk_binary_encoded,studied_credits,num_of_prev_attempts,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score,imd_band,highest_education
1,90,0,0,0,8.0,380.0,372.0,21.0,0-10%,No Formal quals
1,60,0,7,1,21.0,145.0,124.0,10.0,70-80%,Lower Than A Level
1,60,0,7,2,10.0,928.0,918.0,34.25,70-80%,A Level or Equivalent
1,60,0,2,2,136.0,306.0,170.0,9.25,20-30%,A Level or Equivalent
1,180,1,1,1,67.0,747.0,680.0,20.60275423728813,10-20%,Lower Than A Level
0,90,0,6,3,0.0,2107.0,2107.0,64.25,60-70%,HE Qualification
0,120,0,5,0,17.0,3260.0,3243.0,65.0,50-60%,No Formal quals
0,60,0,8,1,37.0,7427.0,7390.0,89.25,80-90%,Lower Than A Level
1,120,1,1,1,74.0,452.0,378.0,20.5,10-20%,Lower Than A Level
1,60,0,5,1,368.0,3039.0,2671.0,14.25,50-60%,Lower Than A Level
1,90,1,2,2,67.0,747.0,680.0,20.60275423728813,20-30%,A Level or Equivalent
1,90,0,4,2,164.0,181.0,17.0,20.60275423728813,40-50%,A Level or Equivalent
0,60,0,4,2,128.0,5554.0,5426.0,89.25,40-50%,A Level or Equivalent
0,90,0,2,2,190.0,4070.0,3880.0,95.0,20-30%,A Level or Equivalent
1,60,0,2,1,43.0,252.0,209.0,32.034018987341774,20-30%,Lower Than A Level
1,120,0,9,2,67.0,82.0,15.0,20.60275423728813,90-100%,A Level or Equivalent
0,60,0,8,2,0.0,1357.0,1357.0,79.0,80-90%,A Level or Equivalent
0,60,0,3,2,94.0,3192.0,3098.0,82.0,30-40%,A Level or Equivalent
1,90,0,1,1,67.0,747.0,680.0,20.60275423728813,10-20%,Lower Than A Level
0,60,0,8,2,24.0,2702.0,2678.0,76.5,80-90%,A Level or Equivalent
0,60,0,7,2,55.0,2307.0,2252.0,86.0,70-80%,A Level or Equivalent
0,60,0,8,2,27.0,2072.0,2045.0,65.0,80-90%,A Level or Equivalent
0,60,0,2,1,3.0,996.0,993.0,78.5,20-30%,Lower Than A Level
0,120,0,1,1,61.0,2699.0,2638.0,82.75,10-20%,Lower Than A Level
1,60,0,3,3,11.0,2698.0,2687.0,61.0,30-40%,HE Qualification
0,60,0,7,1,106.0,3483.0,3377.0,73.0,70-80%,Lower Than A Level
0,120,1,3,3,0.0,1708.0,1708.0,82.0,30-40%,HE Qualification
0,120,1,5,1,110.0,6125.0,6015.0,61.25,50-60%,Lower Than A Level
0,90,0,2,3,134.0,2362.0,2228.0,78.75,20-30%,HE Qualification
1,90,0,4,2,47.0,321.0,274.0,10.25,40-50%,A Level or Equivalent
0,60,0,2,1,79.0,2321.0,2242.0,85.75,20-30%,Lower Than A Level
1,120,0,1,0,57.0,61.0,4.0,32.034018987341774,10-20%,No Formal quals
0,60,1,4,2,202.0,3228.0,3026.0,82.25,40-50%,A Level or Equivalent
0,90,0,4,3,339.0,4746.0,4407.0,77.25,40-50%,HE Qualification
1,90,0,7,2,67.0,747.0,680.0,20.60275423728813,70-80%,A Level or Equivalent
0,60,0,5,2,1.0,2766.0,2765.0,65.75,50-60%,A Level or Equivalent
1,150,2,4,1,256.0,436.0,180.0,32.034018987341774,40-50%,Lower Than A Level
1,210,4,2,1,157.0,1113.0,956.0,12.5,20-30%,Lower Than A Level
1,90,0,0,1,124.0,1951.0,1827.0,20.75,0-10%,Lower Than A Level
0,60,0,9,3,133.0,4040.0,3907.0,72.5,90-100%,HE Qualification
0,60,0,0,1,186.0,7343.0,7157.0,51.0,0-10%,Lower Than A Level
1,120,2,0,2,4.0,262.0,258.0,18.0,0-10%,A Level or Equivalent
1,60,0,2,1,21.0,2000.0,1979.0,56.25,20-30%,Lower Than A Level
1,60,0,3,2,10.0,3866.0,3856.0,34.5,30-40%,A Level or Equivalent
0,60,0,4,2,0.0,2386.0,2386.0,73.25,40-50%,A Level or Equivalent
1,180,0,3,1,0.0,21.0,21.0,20.60275423728813,30-40%,Lower Than A Level
0,60,0,4,3,83.0,2862.0,2779.0,83.5,40-50%,HE Qualification
1,120,0,0,2,5.0,1655.0,1650.0,18.75,0-10%,A Level or Equivalent
1,150,0,9,1,78.0,308.0,230.0,32.034018987341774,90-100%,Lower Than A Level
1,60,0,6,1,285.0,1681.0,1396.0,59.25,60-70%,Lower Than A Level
0,60,0,8,1,71.0,4692.0,4621.0,80.5,80-90%,Lower Than A Level
0,60,0,8,3,211.0,4806.0,4595.0,77.25,80-90%,HE Qualification
1,60,0,1,3,190.0,655.0,465.0,41.0,10-20%,HE Qualification
1,120,3,6,2,0.0,19.0,19.0,0.0,60-70%,A Level or Equivalent
0,120,0,9,1,67.0,3500.0,3433.0,80.75,90-100%,Lower Than A Level
0,60,2,3,1,14.0,2761.0,2747.0,53.5,30-40%,Lower Than A Level
1,60,0,2,2,67.0,747.0,680.0,20.60275423728813,20-30%,A Level or Equivalent
0,120,0,2,3,283.0,6437.0,6154.0,54.5,20-30%,HE Qualification
0,60,0,9,3,61.0,3190.0,3129.0,87.5,90-100%,HE Qualification
1,60,0,4,2,67.0,747.0,680.0,20.60275423728813,40-50%,A Level or Equivalent
0,60,0,3,2,418.0,4415.0,3997.0,88.75,30-40%,A Level or Equivalent
0,60,0,2,3,96.0,3587.0,3491.0,62.5,20-30%,HE Qualification
0,60,0,8,1,0.0,1579.0,1579.0,62.75,80-90%,Lower Than A Level
1,210,0,0,3,32.0,32.0,0.0,20.60275423728813,0-10%,HE Qualification
0,150,0,3,1,3.0,3689.0,3686.0,80.25,30-40%,Lower Than A Level
1,120,0,2,3,58.0,2587.0,2529.0,48.0,20-30%,HE Qualification
1,90,0,3,3,7.0,155.0,148.0,7.5,30-40%,HE Qualification
1,60,0,4,3,45.0,700.0,655.0,9.5,40-50%,HE Qualification
1,60,1,6,1,0.0,55.0,55.0,32.034018987341774,60-70%,Lower Than A Level
1,60,0,0,2,0.0,1552.0,1552.0,60.5,0-10%,A Level or Equivalent
0,60,0,8,2,78.0,3554.0,3476.0,85.5,80-90%,A Level or Equivalent
1,60,0,9,1,1.0,206.0,205.0,18.5,90-100%,Lower Than A Level
1,120,0,3,1,4.0,4.0,0.0,32.034018987341774,30-40%,Lower Than A Level
0,120,0,4,2,355.0,6673.0,6318.0,85.75,40-50%,A Level or Equivalent
1,90,0,2,1,67.0,747.0,680.0,20.60275423728813,20-30%,Lower Than A Level
0,90,0,2,3,1.0,1700.0,1699.0,52.75,20-30%,HE Qualification
0,90,0,1,1,20.0,2501.0,2481.0,48.5,10-20%,Lower Than A Level
0,120,0,6,1,213.0,4662.0,4449.0,85.0,60-70%,Lower Than A Level
1,150,0,7,2,23.0,3619.0,3596.0,46.75,70-80%,A Level or Equivalent
1,120,1,3,3,0.0,1432.0,1432.0,37.0,30-40%,HE Qualification
1,60,1,1,1,12.0,160.0,148.0,20.60275423728813,10-20%,Lower Than A Level
1,180,2,9,4,11.0,211.0,200.0,20.60275423728813,90-100%,Post Graduate Qualification
1,60,0,2,3,7.0,1108.0,1101.0,41.5,20-30%,HE Qualification
0,120,0,6,2,66.0,1618.0,1552.0,77.25,60-70%,A Level or Equivalent
1,120,0,2,2,67.0,747.0,680.0,20.60275423728813,20-30%,A Level or Equivalent
1,210,0,7,1,11.0,393.0,382.0,13.75,70-80%,Lower Than A Level
1,120,1,3,2,0.0,14.0,14.0,14.75,30-40%,A Level or Equivalent
1,90,0,3,2,67.0,747.0,680.0,20.60275423728813,30-40%,A Level or Equivalent
1,60,1,8,2,0.0,380.0,380.0,40.75,80-90%,A Level or Equivalent
1,60,0,5,3,26.0,154.0,128.0,9.25,50-60%,HE Qualification
0,60,0,8,3,234.0,3015.0,2781.0,79.25,80-90%,HE Qualification
1,60,0,6,2,223.0,7706.0,7483.0,48.0,60-70%,A Level or Equivalent
1,60,0,3,1,67.0,747.0,680.0,20.60275423728813,30-40%,Lower Than A Level
0,120,0,4,2,15.0,941.0,926.0,56.75,40-50%,A Level or Equivalent
1,180,1,4,1,258.0,2480.0,2222.0,49.75,40-50%,Lower Than A Level
1,60,0,2,3,0.0,645.0,645.0,29.75,20-30%,HE Qualification
1,90,0,8,1,1.0,3941.0,3940.0,8.25,80-90%,Lower Than A Level
0,90,0,4,1,58.0,2341.0,2283.0,69.75,40-50%,Lower Than A Level
0,90,0,8,2,30.0,3949.0,3919.0,85.5,80-90%,A Level or Equivalent
1,60,0,6,1,62.0,3884.0,3822.0,55.75,60-70%,Lower Than A Level
1,60,0,2,1,62.0,1880.0,1818.0,79.0,20-30%,Lower Than A Level
0,60,0,5,2,16.0,1744.0,1728.0,82.0,50-60%,A Level or Equivalent
1,60,0,4,2,0.0,327.0,327.0,16.75,40-50%,A Level or Equivalent
1,60,2,7,2,34.0,222.0,188.0,8.0,70-80%,A Level or Equivalent
1,180,3,3,1,4.0,654.0,650.0,27.25,30-40%,Lower Than A Level
0,60,0,3,3,481.0,3685.0,3204.0,72.25,30-40%,HE Qualification
0,120,1,4,1,626.0,6973.0,6347.0,91.5,40-50%,Lower Than A Level
1,60,0,4,1,15.0,653.0,638.0,20.60275423728813,40-50%,Lower Than A Level
0,90,0,7,2,0.0,3230.0,3230.0,63.75,70-80%,A Level or Equivalent
1,60,0,1,1,68.0,1124.0,1056.0,8.0,10-20%,Lower Than A Level
1,60,0,0,3,67.0,747.0,680.0,20.60275423728813,0-10%,HE Qualification
1,60,3,6,1,324.0,4568.0,4244.0,51.5,60-70%,Lower Than A Level
0,90,0,9,3,0.0,3578.0,3578.0,78.25,90-100%,HE Qualification
0,60,0,4,2,108.0,4177.0,4069.0,75.0,40-50%,A Level or Equivalent
0,120,1,2,2,100.0,3018.0,2918.0,65.0,20-30%,A Level or Equivalent
0,60,0,3,1,68.0,6132.0,6064.0,91.75,30-40%,Lower Than A Level
0,60,0,7,1,75.0,2570.0,2495.0,84.0,70-80%,Lower Than A Level
1,60,0,3,2,23.0,1255.0,1232.0,15.25,30-40%,A Level or Equivalent
0,90,0,0,1,84.0,1237.0,1153.0,53.75,0-10%,Lower Than A Level
0,60,0,7,1,76.0,3226.0,3150.0,73.75,70-80%,Lower Than A Level
0,60,0,3,1,89.0,1635.0,1546.0,61.75,30-40%,Lower Than A Level
1,60,0,6,2,61.0,1534.0,1473.0,60.25,60-70%,A Level or Equivalent
0,60,0,8,1,397.0,8202.0,7805.0,88.75,80-90%,Lower Than A Level
1,120,0,2,1,8.0,352.0,344.0,20.60275423728813,20-30%,Lower Than A Level
0,60,0,9,2,0.0,3865.0,3865.0,92.5,90-100%,A Level or Equivalent
0,120,0,4,2,284.0,3425.0,3141.0,65.5,40-50%,A Level or Equivalent
0,90,0,2,3,77.0,3032.0,2955.0,89.5,20-30%,HE Qualification
1,60,0,5,2,0.0,17.0,17.0,20.60275423728813,50-60%,A Level or Equivalent
0,150,0,1,1,87.0,4257.0,4170.0,73.25,10-20%,Lower Than A Level
0,90,1,1,1,0.0,976.0,976.0,82.0,10-20%,Lower Than A Level
1,60,0,5,3,37.0,99.0,62.0,32.034018987341774,50-60%,HE Qualification
0,90,0,2,3,41.0,3654.0,3613.0,77.25,20-30%,HE Qualification
0,90,0,3,1,0.0,3191.0,3191.0,91.5,30-40%,Lower Than A Level
0,180,0,3,2,24.0,2322.0,2298.0,74.25,30-40%,A Level or Equivalent
1,90,2,6,4,46.0,806.0,760.0,36.0,60-70%,Post Graduate Qualification
1,90,0,8,3,15.0,15.0,0.0,20.60275423728813,80-90%,HE Qualification
1,90,1,6,1,66.0,1017.0,951.0,59.25,60-70%,Lower Than A Level
1,90,0,1,2,0.0,586.0,586.0,21.75,10-20%,A Level or Equivalent
1,180,3,0,1,67.0,747.0,680.0,20.60275423728813,0-10%,Lower Than A Level
0,60,0,5,2,2.0,3307.0,3305.0,78.0,50-60%,A Level or Equivalent
0,60,0,6,3,204.0,3436.0,3232.0,85.5,60-70%,HE Qualification
0,90,1,7,2,550.0,4305.0,3755.0,90.5,70-80%,A Level or Equivalent
1,90,1,6,1,1.0,3.0,2.0,32.034018987341774,60-70%,Lower Than A Level
1,60,0,6,1,149.0,574.0,425.0,0.0,60-70%,Lower Than A Level
1,180,1,1,2,4.0,1157.0,1153.0,49.25,10-20%,A Level or Equivalent
0,60,0,5,3,4.0,1863.0,1859.0,63.0,50-60%,HE Qualification
0,60,0,6,2,54.0,2572.0,2518.0,94.25,60-70%,A Level or Equivalent
1,150,2,5,2,67.0,747.0,680.0,20.60275423728813,50-60%,A Level or Equivalent
0,120,1,8,2,96.0,1385.0,1289.0,85.75,80-90%,A Level or Equivalent
1,60,0,5,1,73.0,1056.0,983.0,13.5,50-60%,Lower Than A Level
0,60,0,5,2,179.0,2669.0,2490.0,79.25,50-60%,A Level or Equivalent
1,60,0,2,2,67.0,747.0,680.0,20.60275423728813,20-30%,A Level or Equivalent
1,240,1,7,1,8.0,191.0,183.0,5.0,70-80%,Lower Than A Level
1,180,1,2,1,67.0,747.0,680.0,20.60275423728813,20-30%,Lower Than A Level
1,90,0,2,3,67.0,747.0,680.0,20.60275423728813,20-30%,HE Qualification
1,180,5,3,1,0.0,75.0,75.0,32.034018987341774,30-40%,Lower Than A Level
1,60,0,8,2,0.0,1177.0,1177.0,12.25,80-90%,A Level or Equivalent
0,60,0,4,3,53.0,3054.0,3001.0,75.75,40-50%,HE Qualification
0,60,0,2,3,237.0,3029.0,2792.0,83.0,20-30%,HE Qualification
0,60,3,3,1,6.0,2275.0,2269.0,87.25,30-40%,Lower Than A Level
1,60,0,3,1,13.0,279.0,266.0,7.75,30-40%,Lower Than A Level
1,90,0,1,2,101.0,2124.0,2023.0,6.75,10-20%,A Level or Equivalent
0,120,1,2,2,145.0,3901.0,3756.0,80.25,20-30%,A Level or Equivalent
0,60,0,7,3,151.0,4150.0,3999.0,97.25,70-80%,HE Qualification
1,150,1,8,2,67.0,747.0,680.0,20.60275423728813,80-90%,A Level or Equivalent
0,120,1,4,3,21.0,1268.0,1247.0,53.25,40-50%,HE Qualification
1,60,0,0,3,67.0,747.0,680.0,20.60275423728813,0-10%,HE Qualification
1,60,0,6,2,0.0,328.0,328.0,11.0,60-70%,A Level or Equivalent
0,60,0,4,2,52.0,4526.0,4474.0,88.75,40-50%,A Level or Equivalent
1,120,1,3,2,3.0,158.0,155.0,13.25,30-40%,A Level or Equivalent
1,60,0,0,1,65.0,561.0,496.0,20.25,0-10%,Lower Than A Level
0,60,0,0,2,142.0,1443.0,1301.0,65.0,0-10%,A Level or Equivalent
0,60,0,3,2,80.0,2377.0,2297.0,67.75,30-40%,A Level or Equivalent
1,90,0,2,2,19.0,270.0,251.0,11.0,20-30%,A Level or Equivalent
0,90,0,8,1,23.0,2201.0,2178.0,79.25,80-90%,Lower Than A Level
0,90,0,0,3,28.0,3604.0,3576.0,81.75,0-10%,HE Qualification
0,60,0,8,3,160.0,5510.0,5350.0,90.5,80-90%,HE Qualification
0,120,0,9,3,35.0,1950.0,1915.0,74.5,90-100%,HE Qualification
0,120,0,7,3,170.0,5103.0,4933.0,69.0,70-80%,HE Qualification
0,60,0,4,2,0.0,4178.0,4178.0,70.5,40-50%,A Level or Equivalent
0,60,0,9,1,366.0,7031.0,6665.0,56.5,90-100%,Lower Than A Level
1,60,0,5,1,246.0,1803.0,1557.0,40.0,50-60%,Lower Than A Level
1,60,2,5,2,0.0,214.0,214.0,13.5,50-60%,A Level or Equivalent
0,60,0,6,2,10.0,4796.0,4786.0,74.25,60-70%,A Level or Equivalent
0,120,0,5,2,231.0,1755.0,1524.0,74.5,50-60%,A Level or Equivalent
1,90,0,2,1,0.0,20.0,20.0,5.0,20-30%,Lower Than A Level
0,60,0,3,3,20.0,4577.0,4557.0,61.0,30-40%,HE Qualification
0,90,0,0,2,1.0,1783.0,1782.0,56.0,0-10%,A Level or Equivalent
0,60,0,3,1,8.0,3274.0,3266.0,91.0,30-40%,Lower Than A Level
1,120,0,4,1,103.0,887.0,784.0,16.5,40-50%,Lower Than A Level
1,90,0,6,1,11.0,19.0,8.0,20.60275423728813,60-70%,Lower Than A Level
1,60,0,1,2,0.0,200.0,200.0,10.5,10-20%,A Level or Equivalent
0,150,1,9,3,0.0,1201.0,1201.0,54.0,90-100%,HE Qualification
1,120,1,9,4,153.0,153.0,0.0,20.60275423728813,90-100%,Post Graduate Qualification
0,60,0,2,3,83.0,2820.0,2737.0,80.0,20-30%,HE Qualification
0,60,0,1,2,147.0,9156.0,9009.0,90.5,10-20%,A Level or Equivalent
0,60,0,7,2,220.0,3913.0,3693.0,82.5,70-80%,A Level or Equivalent
1,90,0,1,3,4.0,126.0,122.0,10.0,10-20%,HE Qualification
0,120,0,7,1,2.0,1321.0,1319.0,55.25,70-80%,Lower Than A Level
0,60,0,8,2,22.0,5037.0,5015.0,97.0,80-90%,A Level or Equivalent
1,60,0,4,1,331.0,1951.0,1620.0,15.25,40-50%,Lower Than A Level
0,60,0,4,2,61.0,2603.0,2542.0,92.75,40-50%,A Level or Equivalent
0,90,0,2,3,308.0,15205.0,14897.0,79.5,20-30%,HE Qualification
1,60,0,6,1,14.0,26.0,12.0,32.034018987341774,60-70%,Lower Than A Level
1,60,0,0,1,67.0,747.0,680.0,20.60275423728813,0-10%,Lower Than A Level
1,150,5,0,2,5.0,270.0,265.0,8.5,0-10%,A Level or Equivalent
1,60,0,3,2,0.0,248.0,248.0,14.5,30-40%,A Level or Equivalent
1,60,0,3,1,157.0,470.0,313.0,20.60275423728813,30-40%,Lower Than A Level
1,60,0,3,2,0.0,546.0,546.0,18.75,30-40%,A Level or Equivalent
1,60,0,0,2,13.0,56.0,43.0,32.034018987341774,0-10%,A Level or Equivalent
1,90,0,2,1,53.0,1046.0,993.0,32.034018987341774,20-30%,Lower Than A Level
0,120,0,1,2,397.0,6128.0,5731.0,78.25,10-20%,A Level or Equivalent
0,60,0,7,1,38.0,2773.0,2735.0,77.75,70-80%,Lower Than A Level
0,60,0,9,2,96.0,3456.0,3360.0,67.75,90-100%,A Level or Equivalent
0,90,0,0,3,3.0,1463.0,1460.0,77.75,0-10%,HE Qualification
0,120,0,1,3,215.0,3997.0,3782.0,55.5,10-20%,HE Qualification
1,60,0,8,1,16.0,213.0,197.0,12.5,80-90%,Lower Than A Level
0,90,0,6,3,0.0,3220.0,3220.0,81.5,60-70%,HE Qualification
1,90,1,3,1,53.0,1046.0,993.0,32.034018987341774,30-40%,Lower Than A Level
0,120,0,3,2,76.0,2585.0,2509.0,83.75,30-40%,A Level or Equivalent
1,120,2,8,1,42.0,134.0,92.0,11.0,80-90%,Lower Than A Level
1,90,0,6,1,120.0,1619.0,1499.0,40.5,60-70%,Lower Than A Level
1,120,0,4,3,5.0,1195.0,1190.0,25.5,40-50%,HE Qualification
0,60,0,0,1,303.0,6560.0,6257.0,43.75,0-10%,Lower Than A Level
0,60,0,9,2,25.0,4416.0,4391.0,84.0,90-100%,A Level or Equivalent
0,120,1,6,3,31.0,1109.0,1078.0,66.5,60-70%,HE Qualification
0,180,1,3,1,94.0,1986.0,1892.0,77.5,30-40%,Lower Than A Level
1,120,1,2,1,67.0,747.0,680.0,20.60275423728813,20-30%,Lower Than A Level
1,120,0,1,1,0.0,2638.0,2638.0,38.0,10-20%,Lower Than A Level
1,60,2,7,1,19.0,25.0,6.0,32.034018987341774,70-80%,Lower Than A Level
1,60,1,8,2,107.0,3781.0,3674.0,37.75,80-90%,A Level or Equivalent
0,60,0,3,3,2.0,2129.0,2127.0,71.0,30-40%,HE Qualification
0,120,2,8,2,244.0,4776.0,4532.0,68.5,80-90%,A Level or Equivalent
0,90,0,9,1,430.0,5949.0,5519.0,87.25,90-100%,Lower Than A Level
0,120,0,2,2,124.0,2173.0,2049.0,84.75,20-30%,A Level or Equivalent
1,60,2,1,1,0.0,2671.0,2671.0,51.0,10-20%,Lower Than A Level
1,90,0,2,2,20.0,156.0,136.0,27.0,20-30%,A Level or Equivalent
1,60,0,9,2,27.0,232.0,205.0,17.5,90-100%,A Level or Equivalent
0,120,0,1,2,136.0,3367.0,3231.0,88.5,10-20%,A Level or Equivalent
1,120,0,1,2,67.0,747.0,680.0,20.60275423728813,10-20%,A Level or Equivalent
1,60,0,9,2,14.0,665.0,651.0,59.0,90-100%,A Level or Equivalent
0,180,0,4,2,121.0,2390.0,2269.0,80.75,40-50%,A Level or Equivalent
0,60,0,4,1,4.0,2623.0,2619.0,84.5,40-50%,Lower Than A Level
0,60,0,3,3,77.0,3376.0,3299.0,56.0,30-40%,HE Qualification
1,180,1,3,2,67.0,747.0,680.0,20.60275423728813,30-40%,A Level or Equivalent
1,60,0,3,2,67.0,747.0,680.0,20.60275423728813,30-40%,A Level or Equivalent
1,60,0,4,3,45.0,139.0,94.0,32.034018987341774,40-50%,HE Qualification
1,180,1,5,1,86.0,1548.0,1462.0,21.75,50-60%,Lower Than A Level
0,120,0,5,3,261.0,1342.0,1081.0,59.25,50-60%,HE Qualification
1,60,0,2,2,100.0,1482.0,1382.0,42.75,20-30%,A Level or Equivalent
0,75,0,8,2,5.0,3662.0,3657.0,80.5,80-90%,A Level or Equivalent
0,60,0,9,2,48.0,1929.0,1881.0,84.75,90-100%,A Level or Equivalent
0,60,0,9,3,211.0,3743.0,3532.0,91.75,90-100%,HE Qualification
0,60,0,3,2,40.0,4860.0,4820.0,55.75,30-40%,A Level or Equivalent
1,90,1,0,1,86.0,960.0,874.0,17.0,0-10%,Lower Than A Level
1,180,1,6,2,6.0,188.0,182.0,16.0,60-70%,A Level or Equivalent
0,120,0,2,2,68.0,3147.0,3079.0,86.75,20-30%,A Level or Equivalent
0,120,4,3,2,348.0,3042.0,2694.0,74.5,30-40%,A Level or Equivalent
0,180,3,1,2,44.0,5223.0,5179.0,71.25,10-20%,A Level or Equivalent
0,60,0,2,1,1.0,1479.0,1478.0,62.5,20-30%,Lower Than A Level
1,60,0,1,1,67.0,747.0,680.0,20.60275423728813,10-20%,Lower Than A Level
0,60,0,7,2,1.0,1180.0,1179.0,41.0,70-80%,A Level or Equivalent
0,120,1,0,1,57.0,2570.0,2513.0,54.75,0-10%,Lower Than A Level
1,90,0,2,2,67.0,747.0,680.0,20.60275423728813,20-30%,A Level or Equivalent
0,90,0,1,2,3.0,1115.0,1112.0,75.5,10-20%,A Level or Equivalent
1,60,0,7,3,67.0,747.0,680.0,20.60275423728813,70-80%,HE Qualification
1,60,2,5,2,12.0,696.0,684.0,19.75,50-60%,A Level or Equivalent
1,180,1,6,1,67.0,747.0,680.0,20.60275423728813,60-70%,Lower Than A Level
1,60,0,1,1,7.0,1057.0,1050.0,46.0,10-20%,Lower Than A Level
1,60,0,9,3,71.0,495.0,424.0,19.0,90-100%,HE Qualification
1,150,1,0,1,12.0,200.0,188.0,8.5,0-10%,Lower Than A Level
1,120,0,4,2,67.0,747.0,680.0,20.60275423728813,40-50%,A Level or Equivalent
1,150,1,4,2,67.0,747.0,680.0,20.60275423728813,40-50%,A Level or Equivalent
1,120,1,0,0,0.0,821.0,821.0,8.25,0-10%,No Formal quals
1,150,3,0,3,33.0,243.0,210.0,20.75,0-10%,HE Qualification
1,60,0,4,1,776.0,1166.0,390.0,7.5,40-50%,Lower Than A Level
1,60,0,5,2,6.0,1192.0,1186.0,40.25,50-60%,A Level or Equivalent
0,60,0,1,2,106.0,4015.0,3909.0,78.5,10-20%,A Level or Equivalent
0,60,0,8,2,132.0,2105.0,1973.0,87.75,80-90%,A Level or Equivalent
1,60,0,0,2,58.0,476.0,418.0,21.75,0-10%,A Level or Equivalent
1,90,1,2,0,0.0,639.0,639.0,23.5,20-30%,No Formal quals
1,90,0,2,3,13.0,37.0,24.0,32.034018987341774,20-30%,HE Qualification
0,60,1,1,3,17.0,4210.0,4193.0,61.0,10-20%,HE Qualification
0,120,0,9,4,5.0,2782.0,2777.0,84.0,90-100%,Post Graduate Qualification
1,60,1,3,1,20.0,561.0,541.0,10.0,30-40%,Lower Than A Level
1,60,0,6,1,75.0,921.0,846.0,18.5,60-70%,Lower Than A Level
0,90,0,8,2,16.0,1226.0,1210.0,67.25,80-90%,A Level or Equivalent
0,60,1,4,2,139.0,2497.0,2358.0,75.75,40-50%,A Level or Equivalent
1,60,0,0,1,17.0,1169.0,1152.0,39.75,0-10%,Lower Than A Level
1,60,0,2,1,0.0,4.0,4.0,32.034018987341774,20-30%,Lower Than A Level
1,120,0,9,1,67.0,747.0,680.0,20.60275423728813,90-100%,Lower Than A Level
1,60,0,1,2,119.0,356.0,237.0,32.034018987341774,10-20%,A Level or Equivalent
0,60,0,2,4,50.0,5727.0,5677.0,81.25,20-30%,Post Graduate Qualification
0,60,0,4,3,173.0,6307.0,6134.0,88.0,40-50%,HE Qualification
1,90,0,2,1,6.0,1150.0,1144.0,34.0,20-30%,Lower Than A Level
1,60,1,4,2,0.0,12.0,12.0,20.60275423728813,40-50%,A Level or Equivalent
1,90,0,1,1,238.0,754.0,516.0,17.75,10-20%,Lower Than A Level
0,60,0,0,3,9.0,1196.0,1187.0,65.5,0-10%,HE Qualification
1,120,2,2,2,67.0,747.0,680.0,20.60275423728813,20-30%,A Level or Equivalent
0,90,0,3,2,6.0,2040.0,2034.0,79.0,30-40%,A Level or Equivalent
0,120,0,1,1,51.0,2161.0,2110.0,54.0,10-20%,Lower Than A Level
0,120,2,6,2,110.0,2170.0,2060.0,83.5,60-70%,A Level or Equivalent
1,120,2,2,2,78.0,2619.0,2541.0,27.75,20-30%,A Level or Equivalent
0,120,0,3,2,0.0,3458.0,3458.0,85.75,30-40%,A Level or Equivalent
0,60,0,7,1,32.0,4972.0,4940.0,71.25,70-80%,Lower Than A Level
0,60,0,3,2,543.0,7110.0,6567.0,93.25,30-40%,A Level or Equivalent
0,60,0,2,1,180.0,5038.0,4858.0,67.75,20-30%,Lower Than A Level
0,60,2,5,2,158.0,5013.0,4855.0,90.75,50-60%,A Level or Equivalent
1,60,0,2,1,0.0,829.0,829.0,12.75,20-30%,Lower Than A Level
1,120,1,3,2,0.0,496.0,496.0,13.0,30-40%,A Level or Equivalent
1,120,3,3,1,0.0,198.0,198.0,8.25,30-40%,Lower Than A Level
1,180,2,2,1,12.0,534.0,522.0,43.25,20-30%,Lower Than A Level
1,60,0,3,1,576.0,1483.0,907.0,9.5,30-40%,Lower Than A Level
1,60,1,5,2,1.0,2459.0,2458.0,47.5,50-60%,A Level or Equivalent
1,180,1,2,1,67.0,747.0,680.0,20.60275423728813,20-30%,Lower Than A Level
0,60,0,6,2,114.0,2404.0,2290.0,72.0,60-70%,A Level or Equivalent
1,120,2,7,3,0.0,1022.0,1022.0,31.5,70-80%,HE Qualification
1,120,2,1,2,47.0,803.0,756.0,21.75,10-20%,A Level or Equivalent
0,60,0,3,2,361.0,6118.0,5757.0,65.75,30-40%,A Level or Equivalent
1,60,0,6,3,208.0,1346.0,1138.0,68.5,60-70%,HE Qualification
1,90,0,5,1,213.0,3633.0,3420.0,50.75,50-60%,Lower Than A Level
1,120,0,1,3,0.0,442.0,442.0,16.75,10-20%,HE Qualification
1,120,1,4,2,0.0,35.0,35.0,9.5,40-50%,A Level or Equivalent
1,90,0,0,1,4.0,14.0,10.0,20.60275423728813,0-10%,Lower Than A Level
0,210,0,3,2,10.0,2248.0,2238.0,50.75,30-40%,A Level or Equivalent
0,120,1,8,2,49.0,1761.0,1712.0,54.75,80-90%,A Level or Equivalent
1,270,1,3,2,0.0,11.0,11.0,32.034018987341774,30-40%,A Level or Equivalent
0,210,1,0,1,65.0,4018.0,3953.0,59.0,0-10%,Lower Than A Level
1,60,0,2,2,99.0,2260.0,2161.0,19.0,20-30%,A Level or Equivalent
1,120,0,9,2,34.0,4406.0,4372.0,76.75,90-100%,A Level or Equivalent
0,60,0,7,2,200.0,4887.0,4687.0,92.0,70-80%,A Level or Equivalent
